부산,수영구,부상자수,6518,473,499,540,538,526,488,692,596,608,525,488,545
부산,사상구,발생건수,6169,508,436,514,470,508,491,533,532,515,515,585,562
부산,사상구,사망자수,15,3,1,0,2,0,0,3,0,3,1,2,0
부산,사상구,부상자수,9163,737,641,752,692,821,730,809,780,798,770,841,792
부산,기장군,발생건수,3523,311,278,293,283,275,279,285,288,286,312,296,337
부산,기장군,사망자수,8,1,0,0,0,1,0,2,1,1,1,0,1
부산,기장군,부상자수,5980,532,502,455,509,476,458,488,492,508,528,493,539
대구,합계,발생건수,66549,5316,4803,5353,5277,5606,5306,5783,5440,5542,6242,5990,5891
대구,합계,사망자수,120,11,13,13,9,13,6,10,11,8,9,4,13
대구,합계,부상자수,100837,7835,7161,7885,8006,8641,7946,8778,8392,8561,9657,9017,8958
대구,중구,발생건수,5270,415,405,427,411,436,394,493,412,426,482,460,509
대구,중구,사망자수,5,0,0,0,1,0,0,1,1,1,1,0,0
대구,중구,부상자수,7859,608,575,626,632,650,578,752,626,600,724,666,822
대구,동구,발생건수,8933,719,612,720,699,775,679,722,694,803,885,817,808
대구,동구,사망자수,20,3,0,1,3,0,1,2,2,2,2,0,4
대구,동구,부상자수,13663,1068,955,1072,1043,1209,986,1098,1056,1285,1410,1280,1201
대구,서구,발생건수,5401,433,420,431,428,420,452,462,449,426,502,513,465
대구,서구,사망자수,17,1,2,2,0,3,1,1,1,1,1,2,2
대구,서구,부상자수,8082,621,627,610,670,617,693,702,683,658,754,735,712
대구,남구,발생건수,4190,361,299,338,329,360,354,375,345,320,359,364,386
대구,남구,사망자수,5,1,0,1,0,0,0,0,0,0,1,1,1
대구,남구,부상자수,6175,521,433,477,504,534,501,570,502,467,540,538,588
대구,북구,발생건수,12486,966,899,932,990,1083,974,1065,1064,1063,1207,1117,1126
대구,북구,사망자수,25,2,3,2,2,4,2,1,1,2,1,0,5
대구,북구,부상자수,18975,1412,1339,1367,1488,1637,1502,1621,1677,1627,1890,1696,1719
대구,수성구,발생건수,10106,803,731,850,782,842,792,910,848,860,936,873,879
대구,수성구,사망자수,20,2,3,4,3,3,0,1,2,1,1,0,0
대구,수성구,부상자수,15211,1178,1092,1282,1157,1313,1190,1386,1287,1324,1412,1293,1297
대구,달서구,발생건수,15384,1229,1091,1274,1254,1311,1251,1344,1280,1237,1409,1410,1294
대구,달서구,사망자수,13,1,2,3,0,2,0,1,1,0,1,1,1
대구,달서구,부상자수,23396,1828,1615,1902,1936,2062,1899,2007,2026,1941,2178,2086,1916
대구,달성군,발생건수,4779,390,346,381,384,379,410,412,348,407,462,436,424
대구,달성군,사망자수,15,1,3,0,0,1,2,3,3,1,1,0,0
대구,달성군,부상자수,7476,599,525,549,576,619,597,642,535,659,749,723,703
인천,합계,발생건수,66614,6425,6278,4655,4991,5269,5058,5454,5364,5296,5866,5743,6215
인천,합계,사망자수,113,14,9,7,10,2,4,13,12,10,13,11,8
인천,합계,부상자수,103792,10037,9859,7134,7644,8253,7747,8604,8527,8553,9066,8922,9446
인천,중구,발생건수,4161,351,310,252,285,390,318,358,381,373,380,372,391
인천,중구,사망자수,14,2,2,0,2,1,0,2,0,2,0,2,1
인천,중구,부상자수,6816,607,491,369,442,661,518,609,646,650,601,596,626
인천,동구,발생건수,1434,150,138,101,106,101,125,115,108,104,122,121,143
인천,동구,사망자수,2,1,0,0,0,0,0,0,0,0,1,0,0
인천,동구,부상자수,2159,233,214,161,139,144,188,171,169,163,201,173,203
인천,남구,발생건수,7343,680,643,542,611,626,589,581,604,560,595,628,684
인천,남구,사망자수,17,0,2,1,0,0,0,3,4,0,3,1,3
인천,남구,부상자수,11069,1055,954,784,925,905,895,932,938,811,918,968,984
인천,부평구,발생건수,11124,1116,1053,811,824,874,860,921,862,889,925,973,1016
인천,부평구,사망자수,10,3,1,1,2,0,0,0,0,0,3,0,0
인천,부평구,부상자수,17119,1739,1649,1239,1254,1405,1307,1404,1345,1438,1353,1507,1479
인천,남동구,발생건수,14574,1372,1371,973,1117,1109,1106,1245,1149,1202,1309,1268,1353
인천,남동구,사망자수,11,2,0,1,1,0,1,1,0,2,0,1,2
인천,남동구,부상자수,22950,2174,2224,1503,1721,1764,1664,1963,1860,1920,2070,1991,2096
인천,서구,발생건수,12748,1334,1353,893,898,931,924,983,1043,960,1114,1088,1227
인천,서구,사망자수,19,2,2,1,0,0,0,2,3,3,1,4,1
인천,서구,부상자수,19533,1984,2095,1359,1380,1407,1368,1518,1611,1546,1676,1665,1924
인천,연수구,발생건수,6521,598,619,474,488,503,474,540,530,476,594,542,683
인천,연수구,사망자수,17,1,1,1,2,0,2,1,1,2,3,3,0
인천,연수구,부상자수,10407,941,970,773,741,796,764,854,864,814,952,849,1089
인천,계양구,발생건수,7168,728,709,494,545,591,525,555,535,601,662,602,621
인천,계양구,사망자수,14,2,1,1,1,0,0,3,4,0,1,0,1
인천,계양구,부상자수,11038,1150,1136,749,860,912,787,866,801,963,1009,914,891
인천,강화군,발생건수,1325,87,77,97,100,119,116,124,124,115,149,129,88
인천,강화군,사망자수,7,1,0,1,2,1,0,1,0,0,1,0,0
인천,강화군,부상자수,2321,139,113,175,159,212,215,222,237,219,265,228,137
인천,옹진군,발생건수,216,9,5,18,17,25,21,32,28,16,16,20,9
인천,옹진군,사망자수,2,0,0,0,0,0,1,0,0,1,0,0,0
인천,옹진군,부상자수,380,15,13,22,23,47,41,65,56,29,21,31,17
광주,합계,발생건수,42417,3639,3290,3372,3381,3315,3254,3608,3546,3557,3816,3873,3766
광주,합계,사망자수,76,7,5,5,9,6,5,7,5,4,12,7,4
광주,합계,부상자수,68650,5805,5291,5474,5403,5317,5266,5954,5985,5847,6093,6127,6088
광주,동구,발생건수,3217,268,243,271,255,237,245,256,242,289,329,302,280
광주,동구,사망자수,3,0,0,0,0,0,0,1,0,0,1,0,1
광주,동구,부상자수,5124,410,399,433,397,379,399,414,386,469,537,483,418
광주,서구,발생건수,10950,986,839,894,884,906,815,901,877,928,958,986,976
광주,서구,사망자수,11,2,1,0,2,0,1,2,0,0,2,0,1
광주,서구,부상자수,17970,1598,1364,1473,1476,1494,1339,1496,1478,1521,1543,1590,1598
광주,북구,발생건수,12156,1006,936,998,981,965,925,1059,1059,1046,1042,1101,1038
광주,북구,사망자수,25,2,2,1,2,2,1,3,2,2,3,4,1
광주,북구,부상자수,19669,1616,1497,1615,1553,1508,1516,1792,1793,1727,1649,1713,1690
광주,광산구,발생건수,11122,969,885,819,874,823,861,954,961,879,1028,1027,1042
광주,광산구,사망자수,26,2,1,2,5,4,2,1,1,0,4,3,1
광주,광산구,부상자수,18144,1552,1471,1338,1380,1332,1383,1557,1672,1461,1665,1634,1699
광주,남구,발생건수,4972,410,387,390,387,384,408,438,407,415,459,457,430
광주,남구,사망자수,11,1,1,2,0,0,1,0,2,2,2,0,0
광주,남구,부상자수,7743,629,560,615,597,604,629,695,656,669,699,707,683
대전,합계,발생건수,40698,3214,3125,3070,3184,3281,3207,3556,3472,3445,3776,3753,3615
대전,합계,사망자수,93,11,7,9,8,11,5,4,6,9,11,6,6
대전,합계,부상자수,64612,4988,5018,4752,4875,5372,5149,5742,5483,5708,5920,5902,5703
대전,동구,발생건수,5482,435,357,430,428,465,442,487,454,498,495,502,489
대전,동구,사망자수,24,3,2,1,2,2,1,2,1,3,3,2,2
대전,동구,부상자수,8704,656,573,659,655,717,716,757,746,861,788,772,804
대전,중구,발생건수,6269,503,481,477,471,489,475,556,562,540,594,576,545
대전,중구,사망자수,12,2,2,2,1,2,0,0,0,0,1,0,2
대전,중구,부상자수,9898,777,761,696,721,818,757,915,899,923,923,864,844
대전,서구,발생건수,13469,1087,1056,1028,1043,1097,1015,1210,1172,1106,1256,1197,1202
대전,서구,사망자수,22,2,2,0,3,2,2,2,2,2,3,1,1
대전,서구,부상자수,21219,1724,1635,1587,1577,1784,1617,1945,1866,1735,1955,1919,1875
대전,유성구,발생건수,9603,709,731,726,797,760,776,811,782,797,903,917,894
대전,유성구,사망자수,22,1,0,4,2,4,1,0,2,3,3,1,1
대전,유성구,부상자수,15532,1105,1289,1150,1223,1269,1275,1364,1195,1367,1423,1457,1415
대전,대덕구,발생건수,5875,480,500,409,445,470,499,492,502,504,528,561,485
대전,대덕구,사망자수,13,3,1,2,0,1,1,0,1,1,1,2,0
대전,대덕구,부상자수,9259,726,760,660,699,784,784,761,777,822,831,890,765
울산,합계,발생건수,26919,2241,2007,2276,2216,2158,2191,2310,2194,2161,2457,2411,2297
울산,합계,사망자수,79,8,5,10,7,9,6,5,8,6,4,8,3
울산,합계,부상자수,40582,3268,2941,3273,3322,3263,3252,3639,3449,3394,3750,3546,3485
울산,중구,발생건수,4683,387,301,407,425,383,394,379,391,355,427,457,377
울산,중구,사망자수,10,2,2,1,1,1,0,1,0,0,0,2,0
울산,중구,부상자수,6977,568,462,599,624,569,576,591,592,555,622,638,581
울산,남구,발생건수,10602,892,785,850,862,852,848,963,843,899,967,933,908
울산,남구,사망자수,23,3,2,2,3,3,1,2,2,3,0,1,1
울산,남구,부상자수,15742,1295,1085,1183,1256,1299,1266,1535,1288,1373,1464,1335,1363
울산,동구,발생건수,2453,214,180,257,194,190,189,210,230,186,195,211,197
울산,동구,사망자수,6,0,1,2,0,0,0,0,1,0,0,2,0
울산,동구,부상자수,3450,286,234,353,292,266,264,299,347,267,269,275,298
울산,북구,발생건수,4369,360,336,356,340,346,362,379,355,322,432,387,394
울산,북구,사망자수,16,0,0,4,3,2,2,0,3,0,1,0,1
울산,북구,부상자수,6737,556,508,495,541,512,556,579,608,523,674,591,594
울산,울주군,발생건수,4812,388,405,406,395,387,398,379,375,399,436,423,421
울산,울주군,사망자수,24,3,0,1,0,3,3,2,2,3,3,3,1
울산,울주군,부상자수,7676,563,652,643,609,617,590,635,614,676,721,707,649
세종,합계,발생건수,4626,350,334,381,399,393,369,374,334,384,436,454,418
세종,합계,사망자수,20,4,0,4,2,2,3,0,1,4,0,0,0
세종,합계,부상자수,7418,564,528,601,606,653,611,614,518,636,669,762,656
세종,세종,발생건수,4626,350,334,381,399,393,369,374,334,384,436,454,418
세종,세종,사망자수,20,4,0,4,2,2,3,0,1,4,0,0,0
세종,세종,부상자수,7418,564,528,601,606,653,611,614,518,636,669,762,656
경기,합계,발생건수,307909,28299,27773,21864,23206,24514,23425,25676,24706,25158,27877,27707,27704
경기,합계,사망자수,678,61,44,56,52,60,56,51,67,59,61,46,65
경기,합계,부상자수,491214,44275,44866,34265,36516,39210,37074,41430,40740,42004,44162,43649,43023
경기,수원시,발생건수,27229,2436,2735,2004,2096,2146,2089,2204,2120,2161,2459,2310,2469
경기,수원시,사망자수,39,1,2,2,3,2,4,2,4,4,6,7,2
경기,수원시,부상자수,41304,3589,4296,2963,3149,3272,3193,3368,3345,3343,3700,3400,3686
경기,성남시,발생건수,23106,2638,2493,1545,1696,1789,1638,1809,1783,1735,2002,1992,1986
경기,성남시,사망자수,37,5,2,4,4,1,4,1,3,2,5,3,3
경기,성남시,부상자수,35769,4035,3992,2447,2600,2708,2425,2704,2784,2775,3090,3163,3046
경기,의정부시,발생건수,9518,1060,964,630,708,703,680,692,669,767,896,852,897
경기,의정부시,사망자수,19,0,4,3,2,0,2,1,0,1,1,1,4
경기,의정부시,부상자수,14619,1664,1509,925,987,1030,1026,1120,1103,1305,1392,1243,1315
경기,안양시,발생건수,11173,946,877,858,871,948,891,971,905,930,1003,1003,970
경기,안양시,사망자수,14,0,2,3,1,2,0,1,0,1,1,2,1
경기,안양시,부상자수,16338,1362,1266,1203,1311,1392,1292,1435,1365,1399,1457,1465,1391
경기,부천시,발생건수,16872,1392,1348,1317,1325,1420,1313,1461,1400,1352,1523,1495,1526
경기,부천시,사망자수,22,1,1,2,0,2,0,3,4,4,2,0,3
경기,부천시,부상자수,25428,2117,2095,2007,1923,2103,1919,2184,2169,2102,2254,2222,2333
경기,안산시,발생건수,19286,1819,1836,1414,1444,1532,1414,1618,1500,1559,1652,1689,1809
경기,안산시,사망자수,42,9,4,2,4,4,2,3,4,3,3,1,3
경기,안산시,부상자수,30201,2813,2901,2243,2260,2425,2180,2473,2312,2490,2607,2683,2814
경기,평택시,발생건수,14862,1276,1228,1120,1182,1189,1229,1198,1177,1242,1337,1336,1348
경기,평택시,사망자수,51,4,3,5,6,3,3,3,7,4,4,3,6
경기,평택시,부상자수,24516,2117,2067,1855,1956,2030,2002,1951,1990,2179,2104,2173,2092
경기,광명시,발생건수,6203,508,551,476,497,455,478,506,532,520,543,547,590
경기,광명시,사망자수,12,0,3,2,1,0,2,0,0,0,2,2,0
경기,광명시,부상자수,9424,725,841,715,769,697,727,807,806,836,808,799,894
경기,구리시,발생건수,5664,542,421,393,404,467,429,470,434,470,539,538,557
경기,구리시,사망자수,11,0,0,1,1,2,0,1,2,1,0,0,3
경기,구리시,부상자수,8692,874,666,570,614,711,663,716,658,729,821,830,840
경기,양주시,발생건수,4942,472,333,345,387,395,396,468,379,414,446,470,437
경기,양주시,사망자수,19,3,1,2,0,0,0,2,3,2,2,1,3
경기,양주시,부상자수,7823,690,499,492,599,666,630,770,650,699,714,731,683
경기,여주시,발생건수,646,57,41,50,54,39,50,43,53,60,82,53,64
경기,여주시,사망자수,14,1,1,2,1,1,2,0,2,1,1,0,2
경기,여주시,부상자수,1069,88,73,81,105,59,75,74,75,122,129,94,94
경기,화성시,발생건수,19989,1716,1518,1398,1551,1614,1512,1734,1567,1641,1902,1947,1889
경기,화성시,사망자수,59,8,2,7,6,7,1,2,6,6,9,5,0
경기,화성시,부상자수,32021,2622,2389,2192,2438,2583,2315,2751,2653,2699,3090,3249,3040
경기,시흥시,발생건수,14226,1156,1076,1090,1090,1177,1126,1279,1116,1129,1346,1321,1320
경기,시흥시,사망자수,29,2,1,0,4,5,6,2,4,2,1,1,1
경기,시흥시,부상자수,22488,1810,1784,1673,1677,1830,1804,2019,1802,1856,2160,2040,2033
경기,파주시,발생건수,9036,1044,993,600,586,640,630,732,683,700,768,818,842
경기,파주시,사망자수,22,0,3,2,2,2,0,1,3,0,3,3,3
경기,파주시,부상자수,14274,1650,1591,943,906,1054,952,1159,1090,1137,1225,1231,1336
